15.780764446097766,14.207049909430758
16.36215941143054,14.459006079987468
14.996841426074207,15.51754476142839
15.93603362382088,14.228623346910638
14.799647928218103,14.450694030484868
15.509725851622028,15.229068602829884
16.459455871122994,14.524763111928989
15.510121720626735,14.852113575716608
15.723381765970416,14.793477659640898
15.59279044289415,15.039160625665378
15.559552513789962,14.771609835803604
15.56772543736508,15.215532990150049
15.041552312479483,15.429460041062928
15.415170788904772,14.463641138993278
16.56126561507371,13.15978222746003
15.016093060779568,15.319755628209139
16.11010792966991,14.691567611811388
14.872758090139587,13.788233616343677
16.30154245748367,14.693674399387712
16.44767472508474,13.768780893768646
15.91276514321831,14.804928331127519
15.651881470504177,13.81726562696899
15.32977721565885,14.660419633443876
16.423870286247556,13.557509518737799
16.137506937579918,14.309399083153
15.382729749454926,13.893463684617167
15.353898250308218,14.622880702830646
15.449086330700258,13.202318099339026
15.761000758331468,14.481104669795025
15.3699682373318,13.485283902076372
16.068345164999528,13.773417451765301
15.817108173963152,13.708841064781843
15.924124133267123,13.60336115499409
15.543660757755482,14.76755010525619
15.747875746089573,13.283652941953852
14.831313367052005,13.56098036686581
16.135716851569644,14.344229210286581
15.920743514045137,14.326074474816066
15.736750741827963,13.603651083379875
15.359025532954279,13.979847167205836
16.44538925993305,13.528854603055827
15.254076974564956,14.169891213215026
15.445774853436513,13.62839288862676
15.377904553307662,13.23777535813575
15.98818496622839,14.282974145597034
16.19021828314961,14.220384058127943
15.843639167973638,14.31767627439851
15.144177011783633,13.910708543445672
15.426619389770556,13.594750718989308
17.04869620564144,14.485390834791593
16.55917874489798,12.871458322446491
16.38084582976979,14.354692120747778
15.610498704490801,13.837640182966506
16.07192435708894,12.719827488907184
16.081759087017605,13.718750553767093
15.72065018508937,13.708751362852077
15.69430967473479,13.217030520428892
15.772369699848543,13.472276909820511
16.11527592670705,13.357489000899815
16.01403017576323,13.575050951712258
15.7195917104814,12.456474786559776
16.77501968441765,13.313429362741166
15.881510582682736,13.79863688698088
15.991707901444608,13.587100263686565
16.362458232710267,14.028195111815963
16.146086242104374,13.829824574975532
15.382646408465872,13.701561761429252
16.386446813094793,14.486760533306576
15.164369865341568,13.075646328655559
15.93518862662807,12.531231005726777
14.792667666888715,13.596855590306866
15.642655519704697,12.937095734032006
16.64249536021206,13.410922824907082
